generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
108000,Chlorurus_atrilunula,Scarus_altipinnis,8.80186,1.58828,-0.293618,0.029311,0
109000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0197438,0.299011,0.0129727,0
109000,Chlorurus_atrilunula,Scarus_altipinnis,8.88852,1.88306,-0.29466,0.0701691,0
110000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0886594,0.274185,0.18639,0
110000,Chlorurus_atrilunula,Scarus_altipinnis,7.52865,2.29523,-0.260582,0.0297559,0
111000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.119557,0.240589,0.475098,0
111000,Chlorurus_cyanescens,NA,15.2212,1.67208,0.00119588,1.17433,0
111000,Scarus_perrico,NA,14.0003,0.046965,0.0845965,0.12709,0
111000,Chlorurus_atrilunula,Scarus_altipinnis,8.69631,1.29926,-0.21575,0.0863835,0
112000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.643257,-0.378687,0.0438552,0
112000,Chlorurus_atrilunula,Scarus_altipinnis,7.8292,2.06807,-0.293871,0.0187946,0
112000,Cetoscarus_biocolor,NA,3.85984,2.35594,-0.053296,1.93526,0
112000,Cetoscarus_biocolor,NA,4.2604,0.695767,-0.103265,0.682155,0
113000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0903985,-0.22811,0.00100649,0
113000,Chlorurus_atrilunula,Scarus_altipinnis,7.53362,1.45892,-0.193192,0.0549291,0
114000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.061278,0.0187673,0.173808,0
114000,Chlorurus_atrilunula,Scarus_altipinnis,8.54279,2.03693,-0.345867,0.028299,0
115000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.228304,-0.219229,0.268499,0
115000,Scarus_russelii,NA,15.4064,0.167093,-0.000443188,0.882105,0
115000,Chlorurus_atrilunula,Scarus_altipinnis,8.95512,1.94624,-0.295051,0.0224933,0
116000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.237659,-0.10706,0.0908534,0
116000,Chlorurus_atrilunula,Scarus_altipinnis,8.49689,2.23672,-0.322188,0.110212,0
117000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.221263,0.203819,0.40094,0
117000,Chlorurus_atrilunula,Scarus_altipinnis,8.75162,2.11304,-0.284258,0.0305054,0
118000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.208548,-0.0213745,0.145152,0
118000,Chlorurus_atrilunula,Scarus_altipinnis,8.21815,1.14116,-0.175705,0.0105706,0
119000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.555524,-0.414392,0.0748338,0
119000,Chlorurus_atrilunula,Scarus_altipinnis,8.21815,0.893285,-0.15783,0.0327871,0
120000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.121612,-0.144587,0.117482,0
120000,Scarus_hoefleri,NA,15.5451,0.585647,-0.263641,0.65826,0
120000,Chlorurus_atrilunula,Scarus_altipinnis,8.83927,1.30718,-0.170797,0.230314,0
121000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.171175,0.298278,0.468912,0
121000,Chlorurus_atrilunula,Scarus_altipinnis,7.48634,2.48026,-0.236512,0.29902,0
122000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.150452,-0.016543,0.144845,0
122000,Chlorurus_atrilunula,Scarus_altipinnis,8.4057,1.38069,-0.209554,0.0780432,0
123000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0469997,0.266824,0.113869,0
123000,Chlorurus_atrilunula,Scarus_altipinnis,8.65702,1.54958,-0.242265,0.0122985,0
124000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.20494,-0.186241,0.11074,0
124000,Chlorurus_atrilunula,Scarus_altipinnis,8.95833,1.70028,-0.25731,0.115381,0
125000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.895975,-0.116224,0.372434,0
125000,Chlorurus_atrilunula,Scarus_altipinnis,8.94943,1.87038,-0.241358,0.320796,0
126000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.06831,-0.0860713,0.941547,0
126000,Chlorurus_atrilunula,Scarus_altipinnis,8.9117,2.34855,-0.252503,0.370804,0
127000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.129173,-0.137946,0.075776,0
127000,Chlorurus_atrilunula,Scarus_altipinnis,8.55425,1.40071,-0.23105,0.0385947,0
128000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.109856,-0.023687,0.00780301,0
128000,Chlorurus_atrilunula,Scarus_altipinnis,8.77401,0.878954,-0.172364,0.00250452,0
129000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.621459,-0.306486,0.114959,0
129000,Scarus_ghobban_SY,NA,14.3344,0.417687,0.0594279,0.584075,0
129000,Chlorurus_atrilunula,Scarus_altipinnis,8.93758,1.70781,-0.289736,0.0111565,0
130000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.729899,-0.145323,0.302109,0
130000,Chlorurus_atrilunula,Scarus_altipinnis,8.82892,1.1158,-0.221654,0.0142371,0
131000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.144072,0.102203,0.152575,0
131000,Scarus_collana,NA,13.5894,0.296834,0.0321017,0.612168,0
131000,Chlorurus_atrilunula,Scarus_altipinnis,8.62061,0.790061,-0.148281,0.00695933,0
132000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.815194,-0.203331,0.472253,0
132000,Chlorurus_atrilunula,Scarus_altipinnis,8.54473,0.583258,-0.075221,0.0716466,0
132000,Scarus_frenatus,NA,13.4778,0.0943531,0.0956596,0.327127,0
133000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.233825,-0.1164,0.0236581,0
133000,Chlorurus_atrilunula,Scarus_altipinnis,8.49021,1.3038,-0.183409,0.0738311,0
134000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.397346,-0.1335,0.233965,0
134000,Scarus_altipinnis,NA,14.9521,0.0958143,0.0142485,0.297715,0
134000,Chlorurus_atrilunula,Scarus_altipinnis,8.59134,1.92636,-0.222054,0.259277,0
135000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0789979,0.0571668,0.0353502,0
135000,Scarus_arabicus,NA,14.3493,0.407072,0.083821,0.397114,0
135000,Scarus_schlegeli,NA,14.6165,0.702058,0.000751793,0.051893,0
135000,Chlorurus_atrilunula,Scarus_altipinnis,8.4249,1.49025,-0.200952,0.0841511,0
136000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.206938,-0.229603,0.00863682,0
136000,Scarus_oviceps,NA,14.8588,0.896583,-0.383919,2.68145,0
136000,Scarus_compressus,Scarus_ghobban_GBR,14.7815,2.39769,0.130339,0.994284,0
136000,Chlorurus_atrilunula,Scarus_altipinnis,8.55634,2.96588,-0.36792,0.268975,0
137000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.680896,-0.158289,0.215549,0
137000,Scarus_chameleon,Scarus_festivus,15.0831,1.58694,-0.00166354,1.43457,0
137000,Chlorurus_atrilunula,Scarus_altipinnis,8.75794,2.22582,-0.313002,0.034991,0
138000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.345644,-0.0823956,0.30961,0
138000,Chlorurus_atrilunula,Scarus_altipinnis,8.94231,1.38802,-0.167496,0.457503,0
139000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0540047,0.0257047,0.213961,0
139000,Chlorurus_atrilunula,Scarus_altipinnis,8.32963,2.80735,-0.275443,0.373152,0
140000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0297319,0.137804,0.0567193,0
140000,Chlorurus_atrilunula,Scarus_altipinnis,8.0248,0.677765,-0.110936,0.00786555,0
141000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0639212,0.0439998,0.0589367,0
141000,Chlorurus_atrilunula,Scarus_altipinnis,8.79275,1.93601,-0.281865,0.125511,0
142000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.180435,-0.100848,0.0619608,0
142000,Chlorurus_atrilunula,Scarus_altipinnis,8.73639,2.37961,-0.339936,0.0175081,0
143000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.327031,-0.171388,0.0172263,0
143000,Chlorurus_atrilunula,Scarus_altipinnis,8.98077,1.6744,-0.279558,0.0589526,0
144000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.330082,-0.101071,0.504619,0
144000,Scarus_koputea,NA,14.6109,0.309327,0.0918058,1.60003,0
144000,Scarus_flavipectoralis,Scarus_fuscopurpureus,13.6098,0.406647,0.0390348,0.047934,0
144000,Chlorurus_atrilunula,Scarus_altipinnis,8.57785,2.32393,-0.336143,0.0588315,0
145000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.195151,-0.122553,0.176618,0
145000,Chlorurus_atrilunula,Scarus_altipinnis,8.8681,2.20072,-0.244847,0.20229,0
146000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.156244,-0.160679,0.182604,0
146000,Chlorurus_atrilunula,Scarus_altipinnis,8.34031,1.36713,-0.17734,0.117217,0
147000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.237027,-0.153976,0.23183,0
147000,Chlorurus_atrilunula,Scarus_altipinnis,7.98729,1.84925,-0.247926,0.0399261,0
148000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.5034,-0.115846,0.143109,0
148000,Chlorurus_atrilunula,Scarus_altipinnis,8.80621,1.27486,-0.226789,0.108134,0
149000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.162394,0.23168,0.41464,0
149000,Scarus_falcipinnis,NA,15.5214,0.243699,-0.191925,0.146792,0
149000,Scarus_taeniopterus,Scarus_zelindae,13.7792,1.51348,-0.244624,0.321201,0
149000,Chlorurus_atrilunula,Scarus_altipinnis,8.26413,1.12588,-0.167055,0.0461522,0
150000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.464793,-0.183628,0.203569,0
150000,Chlorurus_atrilunula,Scarus_altipinnis,8.50427,1.29691,-0.202546,0.118584,0
151000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0500706,0.0181871,0.011628,0
151000,Chlorurus_atrilunula,Scarus_altipinnis,8.96187,1.02679,-0.197338,0.0300178,0
152000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.21805,-0.175962,0.328328,0
152000,Chlorurus_atrilunula,Scarus_altipinnis,8.40676,1.3493,-0.189662,0.111543,0
153000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.523875,-0.15304,0.165402,0
153000,Chlorurus_atrilunula,Scarus_altipinnis,8.14208,1.27919,-0.143077,0.0970211,0
154000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0353843,-0.0823259,0.0178793,0
154000,Chlorurus_atrilunula,Scarus_altipinnis,8.91436,2.15017,-0.313784,0.224671,0
155000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.753768,-0.183001,0.259431,0
155000,Cetoscarus_biocolor,NA,15.7083,1.11276,0.0952162,0.209086,0
155000,Scarus_russelii,NA,15.3519,1.19226,0.0163111,2.10576,0
155000,Scarus_longipinnis,NA,15.6733,3.14217,0.11332,0.0400822,0
155000,Chlorurus_atrilunula,Scarus_altipinnis,8.19195,1.76074,-0.232221,0.00101848,0
156000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0365141,0.00218417,0.0740804,0
156000,Scarus_coelestinus,Scarus_guacamaia,13.4396,0.432014,-0.214288,0.54132,0
156000,Chlorurus_atrilunula,Scarus_altipinnis,8.98968,1.47551,-0.221962,0.194112,0
157000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.436805,-0.149306,0.227351,0
157000,Chlorurus_atrilunula,Scarus_altipinnis,8.958,1.75915,-0.243876,0.354961,0
158000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.699069,-0.232405,0.303509,0
158000,Scarus_viridifucatus,NA,14.4196,2.03446,-0.0331774,0.778262,0
158000,Chlorurus_atrilunula,Scarus_altipinnis,8.9494,1.01947,-0.199459,0.0386991,0
159000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.905098,-0.116268,0.295128,0
159000,Chlorurus_atrilunula,Scarus_altipinnis,8.08358,1.10185,-0.173259,0.0438306,0
159000,Chlorurus_atrilunula,Chlorurus_bleekeri,11.8535,0.920503,0.0101868,0.365457,0
160000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.292285,-0.164361,0.233538,0
160000,Chlorurus_atrilunula,Scarus_altipinnis,8.98396,1.39875,-0.246602,0.104878,0
161000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0474575,-0.0284913,0.15757,0
161000,Chlorurus_atrilunula,Scarus_altipinnis,7.98544,1.63449,-0.245933,0.00465669,0
162000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.410052,-0.101133,0.266181,0
162000,Chlorurus_atrilunula,Scarus_altipinnis,8.97709,1.37532,-0.234125,0.0841189,0
163000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,1.69182,-0.296362,0.329681,0
163000,Scarus_vetula,NA,15.7791,2.13219,0.0445955,1.84134,0
163000,Chlorurus_atrilunula,Scarus_altipinnis,6.82997,1.61103,-0.160721,0.134504,0
164000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.230846,-0.0641034,0.0350819,0
164000,Chlorurus_atrilunula,Scarus_altipinnis,8.46201,1.26192,-0.197877,0.115093,0
165000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0993819,-0.126999,0.0417027,0
165000,Chlorurus_atrilunula,Scarus_altipinnis,8.60814,1.23748,-0.159238,0.0858032,0
166000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0123396,0.318123,0.066821,0
166000,Scarus_chameleon,Scarus_festivus,15.4009,0.552047,0.105199,2.37025,0
166000,Chlorurus_atrilunula,Scarus_altipinnis,8.26641,1.16417,-0.122079,0.238657,0
167000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.745705,-0.178871,0.341835,0
167000,Chlorurus_atrilunula,Scarus_altipinnis,3.76891,1.51613,-0.146265,0.041444,0
168000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.105236,-0.0913445,0.0273713,0
168000,Scarus_ferrugineus,Scarus_rubroviolaceus_EP,13.8437,0.8496,0.0909399,0.0712593,0
168000,Chlorurus_atrilunula,Scarus_altipinnis,7.06948,1.40215,-0.159692,0.0520825,0
169000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.380183,-0.119412,0.514218,0
169000,Chlorurus_atrilunula,Scarus_altipinnis,8.96141,0.812657,-0.157626,0.0149045,0
170000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.038137,0.185084,0.295115,0
170000,Scarus_koputea,NA,15.3875,0.606562,-0.0361002,1.73092,0
170000,Chlorurus_atrilunula,Scarus_altipinnis,6.3168,1.05457,-0.168406,0.00326495,0
171000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0388831,0.25639,0.325115,0
171000,Chlorurus_atrilunula,Scarus_altipinnis,8.87626,1.35537,-0.224781,0.0359597,0
171000,Cetoscarus_biocolor,NA,13.6877,0.961239,-0.331389,2.01051,0
172000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0752921,-0.0340473,0.0170231,0
172000,Chlorurus_atrilunula,Scarus_altipinnis,8.78138,1.35351,-0.244663,0.00661792,0
173000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.11735,-0.00752495,0.0476309,0
173000,Chlorurus_atrilunula,Scarus_altipinnis,8.92456,2.34207,-0.342112,0.20666,0
173000,Scarus_ghobban_GBR,NA,15.3375,0.18652,-0.250396,0.140842,0
174000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.429075,-0.0535541,0.267464,0
174000,Scarus_flavipectoralis,NA,13.6775,0.00418354,-0.188787,0.35324,0
174000,Chlorurus_atrilunula,Scarus_altipinnis,8.91849,1.57828,-0.265708,0.049349,0
175000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.23908,-0.0876447,0.259674,0
175000,Scarus_taeniopterus,Scarus_zelindae,14.5088,0.370009,0.0626421,0.446445,0
175000,Scarus_arabicus,NA,15.6095,0.164227,0.073117,0.0131569,0
175000,Chlorurus_atrilunula,Scarus_altipinnis,7.7023,2.01102,-0.249915,0.0849332,0
176000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.432535,-0.153344,0.118053,0
176000,Chlorurus_cyanescens,NA,14.3741,1.17327,0.221756,0.550933,0
176000,Chlorurus_atrilunula,Scarus_altipinnis,8.13926,1.92916,-0.249899,0.047931,0
177000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.839453,-0.110038,0.452722,0
177000,Chlorurus_atrilunula,Scarus_altipinnis,7.54123,2.66007,-0.250843,0.312893,0
178000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.193781,-0.266797,0.129119,0
178000,Chlorurus_atrilunula,Scarus_altipinnis,8.29198,1.81131,-0.216202,0.0326153,0
179000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.319399,-0.234488,0.0273907,0
179000,Chlorurus_atrilunula,Scarus_altipinnis,8.48284,1.48269,-0.223401,0.0769973,0
180000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.278308,-0.0764837,0.0555968,0
180000,Chlorurus_atrilunula,Scarus_altipinnis,7.53295,2.00077,-0.267073,0.110511,0
181000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0789312,0.0176093,0.081695,0
181000,Scarus_flavipectoralis,Scarus_psittacus,11.7656,0.467684,0.0773076,0.0484126,0
181000,Chlorurus_atrilunula,Scarus_altipinnis,8.91078,1.71114,-0.275202,0.146686,0
182000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.634376,-0.424134,0.109923,0
182000,Scarus_dimidiatus,NA,14.9367,1.25221,0.0168899,0.451415,0
182000,Chlorurus_atrilunula,Scarus_altipinnis,8.23116,2.33888,-0.328974,0.0116143,0
183000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.378204,-0.241578,0.00608331,0
183000,Chlorurus_atrilunula,Scarus_altipinnis,8.98005,1.39483,-0.233742,0.161956,0
184000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.1194,0.124896,0.00099511,0
184000,Chlorurus_atrilunula,Scarus_altipinnis,8.90704,1.81953,-0.304702,0.0162759,0
185000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.493565,-0.151788,0.121492,0
185000,Chlorurus_atrilunula,Scarus_altipinnis,8.93279,1.85629,-0.323854,0.0834188,0
186000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.223478,0.113307,0.411435,0
186000,Scarus_frenatus,NA,15.1645,0.442784,-0.305438,0.156156,0
186000,Scarus_ghobban_SY,NA,15.522,1.52285,0.135764,0.253524,0
186000,Chlorurus_atrilunula,Scarus_altipinnis,8.91237,1.33196,-0.153823,0.332283,0
187000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.508528,-0.120736,0.196954,0
187000,Chlorurus_atrilunula,Scarus_altipinnis,8.8712,1.43189,-0.235594,0.0828886,0
188000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.491623,-0.283434,0.0836442,0
188000,Chlorurus_atrilunula,Scarus_altipinnis,8.78935,1.66996,-0.265034,0.105819,0
189000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0827528,0.067241,0.130534,0
189000,Chlorurus_atrilunula,Scarus_altipinnis,8.87069,1.95201,-0.285742,0.044081,0
190000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.186455,-0.0610822,0.165748,0
190000,Chlorurus_atrilunula,Scarus_altipinnis,8.11218,1.91644,-0.22235,0.0863931,0
191000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.218987,-0.0383859,0.273077,0
191000,Chlorurus_atrilunula,Scarus_altipinnis,8.04575,1.02745,-0.152835,0.0493801,0
192000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0388462,0.217456,0.0138716,0
192000,Scarus_dubius,NA,15.2495,0.012804,-0.0017866,0.566299,0
192000,Chlorurus_atrilunula,Scarus_altipinnis,8.84038,1.12936,-0.175732,0.143138,0
193000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.641587,0.0162454,0.753849,0
193000,Scarus_schlegeli,NA,15.5205,0.911756,-0.48785,2.57077,0
193000,Chlorurus_atrilunula,Scarus_altipinnis,8.86458,1.47725,-0.20354,0.104106,0
194000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.685447,-0.241241,0.305425,0
194000,Chlorurus_atrilunula,Scarus_altipinnis,8.0395,2.7312,-0.246078,0.237388,0
195000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.336077,-0.145199,0.14301,0
195000,Chlorurus_atrilunula,Scarus_altipinnis,8.90398,1.67526,-0.261684,0.154483,0
196000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0471315,0.0476132,0.0236907,0
196000,Chlorurus_atrilunula,Scarus_altipinnis,7.62435,1.18276,-0.176086,0.117093,0
197000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0646289,0.143977,0.289197,0
197000,Chlorurus_atrilunula,Scarus_altipinnis,8.92603,1.96107,-0.2943,0.0463139,0
198000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.254307,-0.139215,0.165109,0
198000,Chlorurus_oedema,Chlorurus_rhakoura,14.8229,0.843144,-0.170053,0.128802,0
198000,Chlorurus_atrilunula,Scarus_altipinnis,8.29379,1.92927,-0.257447,0.108318,0
199000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.157598,0.0866713,0.205054,0
199000,Chlorurus_atrilunula,Scarus_altipinnis,8.77411,1.22264,-0.218,0.0693446,0
200000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.111435,0.00669299,0.3383,0
200000,Chlorurus_atrilunula,Scarus_altipinnis,8.36574,1.82034,-0.271199,0.0392533,0
201000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.606131,-0.186288,0.0540326,0
201000,Chlorurus_microrhinos_R,NA,15.6899,2.45021,0.137214,1.52583,0
201000,Chlorurus_atrilunula,Scarus_altipinnis,8.55705,1.0204,-0.179618,0.00524143,0
201000,Cetoscarus_biocolor,NA,8.76334,0.0269189,-0.153537,1.11723,0
202000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.759733,-0.151662,0.411803,0
202000,Chlorurus_atrilunula,Scarus_altipinnis,8.69888,1.23163,-0.185422,0.0986253,0
203000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.112611,0.0128218,0.158748,0
203000,Chlorurus_atrilunula,Scarus_altipinnis,8.66118,1.33747,-0.221404,0.0466592,0
204000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0181778,-0.0199403,0.155487,0
204000,Chlorurus_atrilunula,Scarus_altipinnis,8.57307,2.11757,-0.28992,0.146176,0
205000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.741024,-0.21889,0.297482,0
205000,Scarus_vetula,NA,15.3683,0.137981,-0.18052,0.445314,0
205000,Scarus_fuscopurpureus,Scarus_russelii,14.2859,0.222468,0.0110506,0.386238,0
205000,Chlorurus_atrilunula,Scarus_altipinnis,8.85854,2.33634,-0.338521,0.110516,0
206000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.256796,-0.252199,0.144791,0
206000,Scarus_compressus,Scarus_ghobban_GBR,14.6672,2.54094,-0.0857332,1.05449,0
206000,Scarus_coeruleus,NA,13.3897,1.26229,0.164629,2.20779,0
206000,Chlorurus_atrilunula,Scarus_altipinnis,6.89142,0.795385,-0.102417,0.0412294,0
207000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.160077,0.017814,0.157428,0
207000,Chlorurus_bleekeri,NA,15.5921,0.0889336,-0.00874227,0.66013,0
207000,Chlorurus_sordidus_PO,NA,15.2449,2.70916,0.134589,0.0172756,0
207000,Chlorurus_atrilunula,Scarus_altipinnis,5.40318,2.01695,-0.165112,0.0353572,0
207000,Hipposcarus_harid,NA,15.3968,3.8856,-0.0605357,0.875095,0
208000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.537708,-0.442323,0.2774,0
208000,Scarus_flavipectoralis,NA,14.732,0.291442,-0.25697,0.989013,0
208000,Chlorurus_atrilunula,Scarus_altipinnis,8.44323,1.30465,-0.17127,0.364998,0
208000,Hipposcarus_harid,Hipposcarus_longiceps,7.30072,0.115,0.129334,0.0299214,0
209000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.367956,-0.00745003,0.615479,0
209000,Chlorurus_atrilunula,Scarus_altipinnis,8.75406,1.85901,-0.255115,0.128982,0
210000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0495308,0.335886,0.345414,0
210000,Scarus_niger,NA,14.2597,0.0221873,-0.0507773,1.38559,0
210000,Chlorurus_atrilunula,Scarus_altipinnis,8.00258,2.05732,-0.284392,0.019842,0
211000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.687486,-0.112443,0.330918,0
211000,Chlorurus_atrilunula,Scarus_altipinnis,8.79829,1.30701,-0.215685,0.0404423,0
212000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.0621191,0.328734,0.076261,0
212000,Chlorurus_atrilunula,Scarus_altipinnis,8.70196,0.614606,-0.0710742,0.00225062,0
213000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.465885,-0.0916908,0.341962,0
213000,Chlorurus_atrilunula,Scarus_altipinnis,8.46129,1.34396,-0.1879,0.0386117,0
214000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.514936,-0.152743,0.179668,0
214000,Chlorurus_atrilunula,Scarus_altipinnis,7.62158,1.81989,-0.236458,0.0351423,0
215000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.201997,0.301358,0.241705,0
215000,Scarus_altipinnis,Scarus_collana,9.16723,1.26168,-0.224784,0.170456,0
215000,Scarus_rubroviolaceus_GBR,NA,15.7963,1.58668,-0.182507,0.123886,0
216000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.871254,-0.396796,0.0789939,0
216000,Scarus_spinus,Scarus_viridifucatus,13.6638,0.0899379,0.0320575,0.144156,0
216000,Chlorurus_atrilunula,Scarus_altipinnis,8.01247,0.912979,-0.137156,0.0819694,0
217000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.4165,-0.157727,0.0868503,0
217000,Scarus_flavipectoralis,NA,13.6991,0.187836,-0.370601,0.383708,0
217000,Chlorurus_atrilunula,Scarus_altipinnis,8.91429,0.932003,-0.188302,0.0209369,0
218000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.522247,-0.118074,0.260371,0
218000,Chlorurus_atrilunula,Scarus_altipinnis,8.51725,1.72793,-0.253887,0.0707293,0
219000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.216299,0.578397,0.360236,0
219000,Scarus_niger,NA,15.0035,0.0960798,0.294778,0.722534,0
219000,Chlorurus_atrilunula,Scarus_altipinnis,8.63386,1.70211,-0.259796,0.029947,0
220000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.172038,-0.227792,0.0105328,0
220000,Chlorurus_atrilunula,Scarus_altipinnis,8.0547,1.23964,-0.181962,0.0334362,0
221000,Chlorurus_atrilunula,Cetoscarus_biocolor,0,0.24007,-0.0723056,0.154239,0
221000,Scarus_niger,NA,15.1137,0.370869,0.0144842,0.577336,0
221000,Scarus_frenatus,NA,14.7806,0.162853,0.104611,0.684885,0
221000,Scarus_arabicus,NA,14.2947,0.167787,-0.423458,1.81379,0
